mask,stem,CO6,area,convex_area,perimeter,axis_major_length,axis_minor_length,extent,eccentricity,solidity,feret_diameter_max,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,bbox_width,bbox_height,bbox_aspect_ratio
-A005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X049810--Y011634--Z203500--T0000189735--WE00005.png,-A005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X049810--Y011634--Z203500--T0000189735--WE00005,-A005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X049810--Y011634--Z203500--T0000189735--WE00005,4439.0,8665.0,481.144227664784,201.73685812966474,57.77536828333362,0.280239898989899,0.9581132038169298,0.5122908251586844,185.53975315279473,0.6200122931446175,0.27669292651812327,0.061736297869107656,0.034472140483810365,0.0015649530258538514,0.011809603873522366,0.00028266885511030036,180.0,88.0,2.0454545454545454
-A005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM252--X050586--Y011469--Z203500--T0000190030--WE00005.png,-A005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM252--X050586--Y011469--Z203500--T0000190030--WE00005,-A005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM252--X050586--Y011469--Z203500--T0000190030--WE00005,5320.0,10706.0,541.2447327281724,223.28813696452048,59.83999405483457,0.28769197490806836,0.9634204401660228,0.49691761628993086,211.51359294381058,0.6278009515691858,0.29557166314599653,0.08410478058867739,0.040604730641312176,0.0022271993361003,0.013610413959578349,-0.0008186147214714157,201.0,92.0,2.1847826086956523
-A006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM251--X059422--Y011170--Z205500--T0000236886--WE00006.png,-A006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM251--X059422--Y011170--Z205500--T0000236886--WE00006,-A006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM251--X059422--Y011170--Z205500--T0000236886--WE00006,2716.0,7266.0,432.3746750430836,171.58588228911103,68.68935615085904,0.2513883746760459,0.9163751692431584,0.3737957610789981,146.98639392814562,0.7860811544861981,0.3236830540098998,0.29106395397894896,0.19925409320415594,0.04750268348024197,0.08480560661570953,0.006786084896559369,146.0,74.0,1.972972972972973
-A007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM248--X068812--Y011355--Z205500--T0000282933--WE00007.png,-A007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM248--X068812--Y011355--Z205500--T0000282933--WE00007,-A007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM248--X068812--Y011355--Z205500--T0000282933--WE00007,3775.0,6831.0,420.8183258569795,119.64258989648155,83.38573401170842,0.4054779806659506,0.717112973005194,0.55262772654077,103.40696301506973,0.3521114230763088,0.014853187454025498,0.0069479519581097365,0.004335468627028861,1.8091972747085745e-05,-0.0001214146878317104,1.5455552881587904e-05,98.0,95.0,1.0315789473684212
-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X095621--Y012525--Z206500--T0000425268--WE00010.png,-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X095621--Y012525--Z206500--T0000425268--WE00010,-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X095621--Y012525--Z206500--T0000425268--WE00010,4504.0,8359.0,460.47518010647184,138.812427510401,88.76864355996122,0.434162328899171,0.7688025048643836,0.5388204330661562,119.97082978791136,0.37673126818946745,0.02497674419914917,0.008363296691663137,0.004999891113482466,2.5882145978007003e-05,-0.00013697034536465813,1.9376746598680874e-05,114.0,91.0,1.2527472527472527
-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X095722--Y010550--Z207500--T0000427092--WE00010.png,-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X095722--Y010550--Z207500--T0000427092--WE00010,-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X095722--Y010550--Z207500--T0000427092--WE00010,7101.0,8789.0,573.1614716074871,255.25026021312192,44.22984784740942,0.508012591214766,0.9848725446663715,0.8079417453635226,242.98559628093184,0.5906648251960238,0.30938973926320507,0.05286906843791064,0.03925028387480152,0.0017870599279878267,0.021561758946910564,5.765647497208337e-05,241.0,58.0,4.155172413793103
-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X095796--Y011433--Z202500--T0000427093--WE00010.png,-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X095796--Y011433--Z202500--T0000427093--WE00010,-A010--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X095796--Y011433--Z202500--T0000427093--WE00010,2263.0,4441.0,339.63455967290594,133.9651886971222,48.77938146263661,0.3453907203907204,0.931352108967183,0.5095699166854312,126.77539193392383,0.5613704109183874,0.1848478385508401,0.10202340805263922,0.06311698971101619,0.004955693241768434,0.021668476734765556,0.0010460085707532055,126.0,52.0,2.423076923076923
-A011--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X104563--Y010998--Z204500--T0000473871--WE00011.png,-A011--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X104563--Y010998--Z204500--T0000473871--WE00011,-A011--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X104563--Y010998--Z204500--T0000473871--WE00011,4722.0,10284.0,526.7594513539337,225.8019479413247,61.13605592652948,0.3421739130434783,0.9626494737876968,0.45915985997666275,200.48940121612415,0.724324134746247,0.39110333288836663,0.11682987531504155,0.0262792677969435,0.0005631922404209455,8.302021375972135e-06,0.0013427944126586935,200.0,69.0,2.898550724637681
-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM231--X113642--Y011553--Z203500--T0000518048--WE00012.png,-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM231--X113642--Y011553--Z203500--T0000518048--WE00012,-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM231--X113642--Y011553--Z203500--T0000518048--WE00012,5048.0,8953.0,461.4041122946064,152.99648767507153,79.92327998826008,0.39845291656800064,0.8527089065353115,0.5638333519490674,138.6001443000692,0.3689042185641608,0.044406892431150854,0.015625001081369244,0.009388059102028893,0.00010195770462169061,0.0009237316104917744,5.032998565640213e-05,123.0,103.0,1.1941747572815533
-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X114289--Y010956--Z204500--T0000519209--WE00012.png,-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X114289--Y010956--Z204500--T0000519209--WE00012,-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X114289--Y010956--Z204500--T0000519209--WE00012,4746.0,9190.0,514.7005768508881,139.16288451569528,97.21557530522155,0.3497420781134856,0.7155377993178125,0.5164309031556039,119.21828718783037,0.3794929481228133,0.017050164715414602,0.005295032205856868,0.008356537028765008,5.448154650877855e-05,0.0004217033511072043,1.1031043005355878e-05,118.0,115.0,1.0260869565217392
-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X113678--Y011774--Z204500--T0000521283--WE00012.png,-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X113678--Y011774--Z204500--T0000521283--WE00012,-A012--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X113678--Y011774--Z204500--T0000521283--WE00012,4363.0,7412.0,430.47518010647184,161.64532913896585,50.85757619177039,0.41179801793298726,0.94921622518955,0.5886400431732326,163.88410539158457,0.4113526456644844,0.11373728593219974,0.030110991041234318,0.023329444939725236,0.0006139477420077099,0.007168247261040814,7.347158748496732e-05,163.0,65.0,2.5076923076923077
-B001--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM232--X014891--Y020398--Z203500--T0001080940--WE00024.png,-B001--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM232--X014891--Y020398--Z203500--T0001080940--WE00024,-B001--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM232--X014891--Y020398--Z203500--T0001080940--WE00024,5147.0,10599.0,518.0731598529185,206.09278957055446,80.96601234023282,0.359427374301676,0.9195974658039642,0.4856118501745448,181.6645259812713,0.5953678485920388,0.19023654595056766,0.07621188397749518,0.035710679022148764,0.001718812369978414,0.006969103995110647,-0.0007185983637026631,179.0,80.0,2.2375
-B001--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X013933--Y020340--Z203500--T0001086399--WE00024.png,-B001--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X013933--Y020340--Z203500--T0001086399--WE00024,-B001--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X013933--Y020340--Z203500--T0001086399--WE00024,2955.0,5883.0,497.2619766708754,236.98614823876815,32.904667682898776,0.23136548700281867,0.9903139320749705,0.5022947475777665,211.07344693257843,1.2107688581296403,1.3571519323079,0.8892378019909793,0.7735090552930063,0.6413271948055493,0.881524240249658,0.015536755744975206,206.0,62.0,3.3225806451612905
-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X041972--Y018937--Z204500--T0000943339--WE00021.png,-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X041972--Y018937--Z204500--T0000943339--WE00021,-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X041972--Y018937--Z204500--T0000943339--WE00021,3711.0,6086.0,397.26807332528534,142.25972184665258,54.505531203771845,0.37636916835699796,0.923689871592276,0.6097601051593822,121.63058825805291,0.3908764718352923,0.08456889830361057,0.007487990902899274,0.0061044820192173626,3.953690757971823e-05,0.0011409713428813082,-1.1841191055944967e-05,116.0,85.0,1.3647058823529412
-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM247--X040823--Y019860--Z202500--T0000943032--WE00021.png,-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM247--X040823--Y019860--Z202500--T0000943032--WE00021,-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM247--X040823--Y019860--Z202500--T0000943032--WE00021,4790.0,9261.0,564.4629867976521,256.6999738946949,44.958597234111394,0.3418498429917214,0.9845434255927047,0.5172227621207213,226.63847863944022,0.8861710864143542,0.6945952543364475,0.13730343762860184,0.07513757168470019,0.007474217097065841,0.054421045953821974,0.0015428235653691471,226.0,62.0,3.6451612903225805
-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X041660--Y019869--Z202500--T0000946287--WE00021.png,-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X041660--Y019869--Z202500--T0000946287--WE00021,-B004--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X041660--Y019869--Z202500--T0000946287--WE00021,3719.0,5623.0,452.6761902332485,192.4850793963334,35.796711850162836,0.2893713040771864,0.9825551656470528,0.6613907166992709,192.39802493788756,0.6441904807995491,0.3613464006127991,0.15421900323768814,0.12170747829145621,0.01667215525673453,0.07268336086084214,0.00026071924841008804,189.0,68.0,2.7794117647058822
-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM227--X050492--Y020087--Z205500--T0000895128--WE00020.png,-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM227--X050492--Y020087--Z205500--T0000895128--WE00020,-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM227--X050492--Y020087--Z205500--T0000895128--WE00020,4634.0,6821.0,540.1076477383248,251.54634010768982,30.843054958770566,0.4334081556303779,0.9924544593006851,0.6793725260225774,243.82165613415063,0.8662448109187972,0.7065816217352507,0.25864559755911215,0.23146099286683816,0.05663257115774616,0.19450372581064634,0.00020992191909938174,243.0,44.0,5.5227272727272725
-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X050554--Y021130--Z203500--T0000898090--WE00020.png,-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X050554--Y021130--Z203500--T0000898090--WE00020,-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X050554--Y021130--Z203500--T0000898090--WE00020,4637.0,8168.0,534.5584412271571,131.13770472920302,102.5755661338174,0.4437320574162679,0.6230307324760309,0.5677032321253673,114.17968295629481,0.3736096124827041,0.008095320253902447,0.0029501921414153086,0.0018242781975771,4.131633268246145e-06,-4.036732985790396e-05,9.169285406946355e-07,110.0,95.0,1.1578947368421053
-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X050859--Y020863--Z203500--T0000898630--WE00020.png,-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X050859--Y020863--Z203500--T0000898630--WE00020,-B005--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X050859--Y020863--Z203500--T0000898630--WE00020,5008.0,6794.0,455.30360723121805,114.04108957676318,83.79734458954725,0.5728666209105467,0.6782842906637387,0.7371209891080365,107.93516572461452,0.24994215595191005,0.005576014074854507,0.00017991360207266852,0.0003944909761100486,1.0501917606864197e-07,-2.558608123586633e-06,-4.026688749531756e-09,94.0,93.0,1.010752688172043
-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM245--X059760--Y020437--Z202500--T0000190624--WE00019.png,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM245--X059760--Y020437--Z202500--T0000190624--WE00019,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM245--X059760--Y020437--Z202500--T0000190624--WE00019,3536.0,8190.0,495.5462479183374,142.63861690145214,96.78182243462165,0.308955875928353,0.7345905533275512,0.43174603174603177,117.88553770501282,0.5251784535019417,0.03765870266936528,0.029483572936552016,0.014066688061398856,0.0002805625627390305,0.0008292746199288864,-5.787240594848507e-05,109.0,105.0,1.0380952380952382
-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X059334--Y019967--Z203500--T0000850779--WE00019.png,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X059334--Y019967--Z203500--T0000850779--WE00019,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X059334--Y019967--Z203500--T0000850779--WE00019,2845.0,6061.0,523.4213562373095,254.06601382189592,32.39886070236067,0.22884491634491635,0.991835815842538,0.4693944893581917,227.26636354727023,1.4411077670070034,1.9459914860989893,2.130356243122537,1.891272434751913,3.7959883122436526,2.6262851932089606,-0.046362202095044935,222.0,56.0,3.9642857142857144
-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X059714--Y020392--Z204500--T0000847335--WE00019.png,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X059714--Y020392--Z204500--T0000847335--WE00019,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X059714--Y020392--Z204500--T0000847335--WE00019,4269.0,7950.0,501.9726547895302,204.59294568017728,44.56523265706233,0.2310064935064935,0.9759880890892856,0.5369811320754717,193.27959023135372,0.6418999382740405,0.34075984848334384,0.07423449364361431,0.0732197439946733,0.005395861272954977,0.04147283189130116,-0.00015727756811316062,168.0,110.0,1.5272727272727273
-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM251--X059867--Y020460--Z204500--T0000850309--WE00019.png,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM251--X059867--Y020460--Z204500--T0000850309--WE00019,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM251--X059867--Y020460--Z204500--T0000850309--WE00019,3788.0,6916.0,428.2741699796952,135.70201831511542,75.40933027162608,0.3863729090167279,0.8313842757073899,0.5477154424522845,115.11733144926528,0.3976637550622212,0.04410547942652849,0.006970281771503289,0.003110283442189483,1.2509971912039939e-05,-0.0001942837966875652,7.295589112337578e-06,114.0,86.0,1.3255813953488371
-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X059568--Y020473--Z204500--T0000851273--WE00019.png,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X059568--Y020473--Z204500--T0000851273--WE00019,-B006--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM253--X059568--Y020473--Z204500--T0000851273--WE00019,3172.0,5501.0,424.71782079359116,91.91380827169235,83.6134951576685,0.43511659807956105,0.415277898043505,0.5766224322850391,92.44457799135652,0.30421194679001573,0.0008240849647236924,0.0009663656603802444,0.003279329733482491,5.335709303387857e-06,-4.992145937753715e-05,-2.368540398309558e-06,81.0,90.0,0.9
-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM232--X068114--Y020411--Z207500--T0000805686--WE00018.png,-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM232--X068114--Y020411--Z207500--T0000805686--WE00018,-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM232--X068114--Y020411--Z207500--T0000805686--WE00018,4742.0,8125.0,513.6467529817256,214.80989148680106,44.72270319963858,0.2782863849765258,0.9780869840295395,0.5836307692307693,218.1238180483736,0.634534606469504,0.3385041180466092,0.18495854588853455,0.1591689280583638,0.027294408497291072,0.08976623652755014,-0.0009281470701141357,213.0,80.0,2.6625
-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM247--X068419--Y020207--Z202500--T0000801633--WE00018.png,-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM247--X068419--Y020207--Z202500--T0000801633--WE00018,-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM247--X068419--Y020207--Z202500--T0000801633--WE00018,2220.0,4222.0,349.747258045114,162.31992635852214,34.98552393168047,0.25874125874125875,0.9764962534746792,0.5258171482709616,139.4596715900335,0.7762315703212344,0.5002922314925555,0.11028649310486387,0.07360379283708988,0.006589587844369862,0.04578693446605312,0.0007443518724260567,132.0,65.0,2.0307692307692307
-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X068036--Y020266--Z203500--T0000803650--WE00018.png,-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X068036--Y020266--Z203500--T0000803650--WE00018,-B007--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM250--X068036--Y020266--Z203500--T0000803650--WE00018,2194.0,3321.0,336.8944443027283,149.72029631740253,27.77581857202339,0.4145880574452003,0.9826408551779557,0.66064438422162,147.41099009232656,0.6605419105149489,0.38017956313696616,0.20188009415474875,0.17704583885198985,0.03347098071739174,0.10905672328227933,0.00018864356411581965,147.0,36.0,4.083333333333333
-B009--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X086324--Y020298--Z200500--T0000707222--WE00016.png,-B009--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X086324--Y020298--Z200500--T0000707222--WE00016,-B009--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X086324--Y020298--Z200500--T0000707222--WE00016,5033.0,7067.0,495.445742854949,141.84402816100916,73.2281174077361,0.5484960767218832,0.856433099981421,0.7121833875760577,124.4025723206719,0.3164375807672157,0.03358336221757307,0.0008015658964697153,1.258666646614925e-05,2.070756546745966e-10,-2.2365924978657885e-06,1.2471839876786022e-09,124.0,74.0,1.6756756756756757
-B009--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X086376--Y019908--Z203500--T0000708636--WE00016.png,-B009--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X086376--Y019908--Z203500--T0000708636--WE00016,-B009--PO01--LO001--CO1--SL002--PX32500--PW0063--IN0020--TM246--X086376--Y019908--Z203500--T0000708636--WE00016,4152.0,5799.0,438.492424049175,205.10719086740238,38.51810870178023,0.4073783359497645,0.982208242191848,0.7159855147439214,186.75384868858794,0.6555967672729888,0.37323570929328104,0.0943858186294719,0.06402090773183466,0.004961033227090902,0.03743666411912228,-0.0003938049505061108,182.0,56.0,3.25
